fqdn,label,port,protocol,source,uri,url
 ,benign, , ,stratosphere, ,http://js-project-eu.s3.amazonaws.com/AS-2313466.js
 ,benign, , ,stratosphere, ,http://tr.cloud-media.fr/t/534fb4a0ee8860dcf2000001?website=www.cdiscount.com&cdc_store=&cdc_cat=&cdc_sscat=&cdc_brand=&cdc_pagetype=Homepage&
 ,benign, , ,stratosphere, ,http://ws-cdi.web-boosting.net/api/setDataPage
 ,benign, , ,stratosphere, ,"http://metrics.cdiscount.com/b/ss/cdiscountcomprod/1/H.24.3/s73847590335644?AQB=1&pccr=true&vidn=2ADB02B105194906-4000060860004186&&ndh=1&t=27/6/2015 3:18:3 1 420&ce=UTF-8&ns=cdiscount&pageName=Home&g=http://www.cdiscount.com/&cc=EUR&ch=Catalogue&events=event19,event29,event73&products=;&c1=Cdiscount&c2=HomePage&v3=Navigation Catalogue&v4=HomePage&c7=Homepage&v7=12:00PM-Monday&v13=France&c14=33.0|53.0|66.0|83.1|88.1|113.1|136.1|152.1|171.1|205.1|245.1|259.1|270.0|274.0&c15=New&c16=12:00PM&v16=D=c14&c17=Monday&c18=Weekday&v28=Direct&v29=D=c15&c33=Desktop|1349x595|Portrait&c34=D=g&v46=D=c2&v52=Non Ident:Panier non cr̩̩&v58=:&c59=5494a9c6-d52f-475a-a7c6-c63b1c7543d0:150727121806AHOTULGU&c62=70.1|206.0|217.1|220.0|234.1|238.1|239.1|246.1|263.1|264.1|268.0|269.1|992.0|993.0|994.1|995.1|996.0&c63=Non Ident:Panier non cr̩̩&c67=http://www.cdiscount.com/&v73=nh&h3=D=ch+""|""+c1+""|""+c2+""|""+pageName&s=1366x686&c=24&j=1.6&v=Y&k=Y&bw=1366&bh=595&AQE=1"
 ,benign, , ,stratosphere, ,"http://google.ezakus.net/marker/sync/googlertb/uuid?google_gid=CAESEGzTuJOBn9oS8eTU4ovZNig&google_cver=1&google_ula=8257477,0"
 ,benign, , ,stratosphere, ,http://3wregie.ezakus.net/marker/campaign/image/3wregie?cid=266774655&adid=171222735&zid=20789175&tjs=1302917310
 ,benign, , ,stratosphere, ,http://cofidis2.solution.weborama.fr/fcgi-bin/adserv.fcgi?tag=1063018&f=10&h=R&rnd=1302917310
 ,benign, , ,stratosphere, ,http://astatic.weborama.fr/transp.gif
 ,benign, , ,stratosphere, ,http://d1m6l9dfulcyw7.cloudfront.net/uxa/742a265597817.js
 ,benign, , ,stratosphere, ,http://pix.impdesk.com/pixel?id=1611&ud1=&ud2=disabled&ud4=0&ud5=0&ud6=0&ud7=0&ud8=0
 ,benign, , ,stratosphere, ,http://ad.doubleclick.net/activity;src=4372947;type=invmedia;cat=wi3ivpnd;ord=1?
 ,benign, , ,stratosphere, ,http://ad.prismamediadigital.com/track/compginc2.asp?keyword=criteohigh4=true
 ,benign, , ,stratosphere, ,http://rfr.a2dfp.net/r?id=244&expire=2592000
 ,benign, , ,stratosphere, ,http://pr.a2dfp.net/r/r?idm[]=345:0
 ,benign, , ,stratosphere, ,http://ww1097.smartadserver.com/diffx/track/compgb.ashx?keyword=hcrtg=true
 ,benign, , ,stratosphere, ,http://d.advertstream.com/a/partner.html?partnerid=164&expireDays=30
 ,benign, , ,stratosphere, ,http://i5.cdscdn.com/imagescnet/logos/230.gif
 ,benign, , ,stratosphere, ,http://i2.cdscdn.com/pdt2/c/1/0/1/180x180/callac10.jpg
 ,benign, , ,stratosphere, ,http://www.cdiscount.com/AjaxNC/DisplayTemplateControl.mvc/0/2186523/2186527
 ,benign, , ,stratosphere, ,http://i4.cdscdn.com/RWD/footer/ftreass4.png
 ,benign, , ,stratosphere, ,http://i6.cdscdn.com/other/slide-1280-rentreeclasse_150725144958.png
 ,benign, , ,stratosphere, ,http://goodquotes.com/favicon.ico
 ,benign, , ,stratosphere, ,http://www.randomwebsite.com/cgi-bin/random.pl
 ,benign, , ,stratosphere, ,http://contrasts.net/assets/imgs/2015-02-03-games.jpg
 ,benign, , ,stratosphere, ,http://jessiejohnson.net/wp-content/themes/child/images/favicon.ico
 ,benign, , ,stratosphere, ,http://www.adidas.com/
 ,benign, , ,stratosphere, ,http://adidas.ugc.bazaarvoice.com//static/1576-cs_cz/bvapi.js
 ,benign, , ,stratosphere, ,http://cdn3.optimizely.com/js/geo2.js
 ,benign, , ,stratosphere, ,http://hp.brandservices.adidas.com/cp/PROD/stk/markets?format=jsonp&id=cz&callback=processMarketInfo
 ,benign, , ,stratosphere, ,"http://107098409.log.optimizely.com/event?a=107098409&d=107098409&y=false&src=js&s178134976=gc&s178208714=false&s178213269=none&s178230120=search&s1743870060=true&s1751210025=www.adidas.cz&s2952590957=true&s3136591728=true&tsent=1438001203.913&n=http://www.adidas.cz/&u=oeu1438001203736r0.24088175687938929&wxhr=true&time=1438001203.913&f=2293340278,2509130335,2670661038,2849690697,2911521809,2920360895,2954880121,3047051115,3172970317,3179700646,3183230051,3192620042,3220590038,3225210050,3228960055&g="
 ,benign, , ,stratosphere, ,http://hp.static.adidas.com/brand/stk/assets/hotspots/css/default.css
 ,benign, , ,stratosphere, ,http://4025150.fls.doubleclick.net/activityi;src=4025150;type=landing;cat=home;u1=HOME;u9=;u11=0;u12=0;u16=;u17=;u18=;u19=;u20=[object Object];ord=1;num=9452294236980.379?
 ,benign, , ,stratosphere, ,http://www.res-x.com/ws/r2/Resonance.aspx?appid=adidaswebcz&tk=365404965588822&ss=306734449695795&sg=1&pg=481698767747730&vr=4.2x&bx=true&sc=home_rr&qty=&tr=&no=16&cv31=PRODUCTION&ur=http://www.adidas.cz/&plk=true||true;&rf=https://www.google.cz/&jsonp=jQuery17109954216498881578_1438001201640&_=1438001207301
 ,benign, , ,stratosphere, ,http://widget.criteo.com/event?a=15486&v=3.3.0&p0=e=exd&site_type=d&test_group=&p1=e=vh&p2=e=exd&ref=https%3A%2F%2Fwww.google.cz&p3=e=dis
 ,benign, , ,stratosphere, ,http://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=l51sh&tw_sale_amount=0&tw_order_quantity=0
 ,benign, , ,stratosphere, ,http://www.adidas.cz/on/demandware.store/Sites-adidas-CZ-Site/cs_CZ/Product-GetTiles?articleNumbers=B40649|S17859|S12904|S12061|S18222|F98700|F98701|F98699|G97922|F98432|B40208|D67192|F98648|S23564|M64031|A96217&imagesize=medium&showaddtocart=false
 ,benign, , ,stratosphere, ,http://dis.eu.criteo.com/dis/dis.aspx?p=15486&cb=66630615549&ref=https://www.google.cz/&sc_r=1366x686&sc_d=24
 ,benign, , ,stratosphere, ,"http://adidas.d3.sc.omtrdc.net/b/ss/ag-adi-global-prod,ag-adi-cz-prod,ag-adi-eu-prod/1/JS-1.4.1/s88413387457840?AQB=1&ndh=1&pf=1&t=27/6/2015 5:46:48 1 420&mid=42025416137381892526881858423676675313&aamlh=9&ce=UTF-8&ns=adidas&cdp=2&fpCookieDomainPeriods=2&pageName=HOME&g=http://www.adidas.cz/&r=https://www.google.cz/&cc=CZK&ch=D=pageName&server=ADIDAS:ECOM:CZ&events=event22&aamb=NRX38WO0n5BH8Th-nqAG_A&c1=D=""CZ|""+pageName&v1=D=pageName&c2=DESKTOP&v2=D=pageName&c3=D=pageName&v3=D=pageName&c4=NO VALUE&v4=D=c4&c5=CZ:CS&v5=D=c5&c6=14:46|Monday&v6=D=c6&c7=ECOM&v7=D=c7&c11=ANONYMOUS&v11=D=c11&c17=BC1:HOME&v17=D=c17&c34=D=g&c38=5706&v57=1&s=1366x686&c=24&j=1.6&v=Y&k=Y&bw=1366&bh=595&AQE=1"
 ,benign, , ,stratosphere, ,http://mobile.smartadserver.com/diffx/track/partner?partnername=criteo&value=crtgli=true&ttl=30
 ,benign, , ,stratosphere, ,http://www3.smartadserver.com/track/comp.asp?site=54128&keyword=criteo=true
 ,benign, , ,stratosphere, ,http://r.ad6media.fr/r.html?p=c198&c=1
 ,benign, , ,stratosphere, ,http://demandware.edgesuite.net/sits_pod14-adidas/dw/image/v2/aagl_prd/on/demandware.static/Sites-adidas-CZ-Site/Sites-adidas-products/cs_CZ/v1437964335313/zoom/S27125_00_plp_laydown.jpg?sw=60&sfrm=jpg
 ,benign, , ,stratosphere, ,http://tag.bubblestat.com/tag.bub?a0a080f42e6f13b3a2df133f073095dd
 ,benign, , ,stratosphere, ,http://ap.lijit.com//www/delivery/retarget.html?a=a&r=rtb_criteo&pid=21&3pid=f9faefa2-983f-45d1-8506-0782f268d49b&cb=85d413fc-7220-4167-a82d-bea2e68d4f81
 ,benign, , ,stratosphere, ,http://ads.horyzon-media.com/diffx/track/partner.ashx?partnername=criteo&value=criteo2014_rfi=true&ttl=30
 ,benign, , ,stratosphere, ,http://securite.01net.com/track/comp.asp?site=7270;37968;49691;50037&keyword=criteofooter=true
 ,benign, , ,stratosphere, ,http://oas.rcsadv.it/RealMedia/ads/adstream.cap/123?c=FR_MPU_ATF&va=1&e=30d
 ,benign, , ,stratosphere, ,http://d.adxcore.com/a/partner.html?partnerid=163&expireDays=30
 ,benign, , ,stratosphere, ,http://s.easystore.widgetvillage.com/xml/L1/512cdd7ba4c42000/products/default.xml?nuid=BBD_EWVNNDH5ZFGN&lg=fr&vuid=BBD023_fr_2.3.0_3.0.705.0.63100_BBD001&opcode=BBD001&cn=fr&prefifb=6&prefifb2=NULL&mark=BBD023&muid=080027BBBB49-1C10061C&spointer_optin=NULL&c=id346fc4105910b4c9124b00006167853e&iid=14106790&p=1000000100940001
 ,benign, , ,stratosphere, ,http://fr-c.nsbalrtgreatd.com/upt.html?tzoffset=480&locale=en_US&seq=2069879233&nuid=BB2_2925E6B6A41742D391ABF166CF6FB8D9&lg=fr&vuid=ALT001_fr_1.0.3_3.0.730.0.63439_BBD001&opcode=BBD001&cn=fr&mark=ALT001&muid=&p=&installDate=26.7.2015 5:46:09&c=BBD001|id346fc4105910b4c9124b00006167853e|1000000100940001|0|0|fr|0
 ,benign, , ,stratosphere, ,http://store.bubbledock.com/bundle/bundle.html
 ,benign, , ,stratosphere, ,http://st.bubbledock.com/s2/Install/Nsis.uninstall.partnercomplete/2/a4e5b4e6a99943058c936bd9f3337cdd/APC111/1000000100940001/NONE/BBD_EWVNNDH5ZFGN/version=2.3.0.63100&tag=&installDate=/e.gif
 ,benign, , ,stratosphere, ,http://www.livesticker.com/v3/fr/yourfeedback.html?&lg=fr&nuid=BBD_EWVNNDH5ZFGN&vuid=BBD023_fr_2.3.0_3.0.705.0.63100_BBD001&p=1000000100940001&a2=fr&mk=BBD023&errno=4
 ,benign, , ,stratosphere, ,http://s3.amazonaws.com/cicloudfront/js/convertmediaviewer-min.js?t=1&pubid=113538&tagid=708508&pstn=ENTER_PLACEMENT_ID_HERE&capClick=INSERT_CLICKS_CAP&capHours=INSERT_HOURS_INTERVAL&w=1300&h=900&cb=INSERT_CACHEBUSTER&keywords=INSERT_COMMA_SEPARATED_KEYWORDS&revmod=INSERT_CONTENT_TYPE&dmn=teracreative.com&oid=118&curl=
 ,benign, , ,stratosphere, ,http://widgets.livesticker.com/favicon.ico
 ,benign, , ,stratosphere, ,http://cdn.castplatform.com/images/d198aece-d02a-4cbd-8ecf-91dd0c5cd6b1.png
 ,benign, , ,stratosphere, ,http://d.castplatform.com/api/vp/1?clk=ofl0_jARZMjDaFswH4Y62jzRJwTSxKXtDMHEPN3q9IlVyoBuf0OAiACJ3-sUwncy3oEu1-WLhJofv-p1-SAo7l8RjqxNoi9zdDyRGpmBPLxaacv6iOHgSrH9qRvwmBsVEUxt04LTWhFoLdzyKgnkdv1-Bb3oxIH_cpi7BBKthXLbI_qyFOpeaLDDmO3wQNkoqRd9nL5-nE5MqxzcocgHGGDWSr7gdVbpLNh-69xVP-4CHIoFxFLOXYB303FFkjzsEz7u9aqVcgl38l_kJL7r-ASrodrtbN5RiCA7AqiBvKanC-a0lI8RKI3QHUlrdK-X-1PAQc6RQoSAg6Zus6kpd3ZBW64f6T4yWHffDSStZjGzcL_xs9aDWkUv3SQUJ3_XSj7ZZFQ_UUSmtSBvXsCK_ZxBOfP-fDVwLv3GvaF-n3FN6OhvRyiBvX9we2ZiNifB5XDJz6bTy4_7gFt3tZ5UsI4DOmVFzCBcxj4aWjWTwDeVaHdsZfiePMUhEh1X5AYA6Uf_ys2tkA5xazdA2-tPYQYxxmgdQEhRLjhwql9TQ9v5BSQR0b7h0RtFaq-mnhnw&rfr=aHR0cDovL3dpZGdldHMubGl2ZXN0aWNrZXIuY29tL2NsaWVudHMvc2hhcmUvZmVlZGJhY2svZmVlZGJhY2sucGhwP3N0YXR1cz0mb3Bjb2RlPSZpaWQ9Jm11aWQ9Jm51aWQ9QkJEX0VXVk5OREg1WkZHTiZzZXJpYWw9JnZlcnNpb249JnZlcnNpb251aWQ9JmxnPWZyJnZ1aWQ9QkJEMDIzX2ZyXzIuMy4wXzMuMC43MDUuMC42MzEwMF9CQkQwMDE=
 ,benign, , ,stratosphere, ,http://fr-inst.windapp.net/bundles/activelist.html
 ,benign, , ,stratosphere, ,http://fr-st.windapp.net/s2/Install/Nsis.uninstall.partnercomplete/2/a4e5b4e6a99943058c936bd9f3337cdd/APC157/1000000100940001/NONE/BB2_2925E6B6A41742D391ABF166CF6FB8D9/version=1.0.3.62793&tag=&installDate=26.7.2015 5:45:48/e.gif
 ,benign, , ,stratosphere, ,http://fr-inst.nsbalrtgreatd.com/bundles/activelist.html
 ,benign, , ,stratosphere, ,http://fr-st.nsbalrtgreatd.com/s2/Install/Nsis.uninstall.partnercomplete/2/a4e5b4e6a99943058c936bd9f3337cdd/APC158/1000000100940001/NONE/BB2_2925E6B6A41742D391ABF166CF6FB8D9/version=1.0.3.63439&tag=&installDate=/e.gif
 ,benign, , ,stratosphere, ,http://a.fdlstatic.com/180/bundles/downloadcore/js/libs/om-inline.js
 ,benign, , ,stratosphere, ,http://fonts.cnet.com/k/mna1gzn-d.css?3bb2a6e53c9684ffdc9a9af11b5b2a623f32cb8bcbda48ddedb7cf4ddd02165395fec64611d8873a3bb43224e156b29f90a14bd746bc34c8d977069a9fd33da69f9975fd64d42b
 ,benign, , ,stratosphere, ,http://a4.fdlstatic.com/180/bundles/downloadcore/images/default_product_icon/icon_windows_32.png
 ,benign, , ,stratosphere, ,http://p.typekit.net/p.gif?a=511310&f=139.173.175.5474.9882.9883.9884.9886.9892.12093.12094.12095&h=download.cnet.com&ht=sh&k=mna1gzn&s=1&_=1438002426483
 ,benign, , ,stratosphere, ,http://a2.fdlstatic.com/180/bundles/downloadcore/images/stars/starsMedium.png
 ,benign, , ,stratosphere, ,"http://cbsi.demdex.net/event?d_nsid=0&d_ld=_ts=1438002430452&d_rtbd=json&d_jsonv=1&d_dst=1&d_cb=demdexRequestCallback_cbsi_0_1438002430452&c_pageName=download:/AdwCleaner/3000-7786_4-75851221.html&c_referrer=https://www.google.cz/&c_channel=windows software&c_server=download.cnet.com&c_events=event80,event33,prodView&c_products=;download:14414180|adwcleaner&c_prop1=D=v1&c_eVar1=download.com&c_prop2=D=v2&c_eVar2=us&c_prop3=D=v3&c_eVar3=desktop web&c_prop4=D=v4&c_eVar4=external&c_prop5=D=v5&c_eVar5=cbsidownloadcomsite&c_prop6=D=v6&c_eVar6=windows software|security software|popup blocker software|product_detail&c_prop7=D=v7&c_eVar7=D=g&c_prop8=D=v8&c_eVar8=AdwCleaner - Free download and software reviews - CNET Download.com&c_prop9=D=User-Agent&c_prop10=D=v10&c_eVar10=product_detail&c_prop11=D=v10&c_eVar11=D=ch+':'+v10&c_prop12=D=v12&c_eVar12=3000&c_prop13=D=v13&c_eVar13=7786&c_prop15=D=v3&c_eVar15=not authenticated|anon&c_prop20=D=v20&c_eVar20=adwcleaner review&c_prop22=D=v22&c_eVar22=review&c_prop23=D=v23&c_eVar23=security/popup-blocker&c_prop24=D=v24&c_eVar24=W2LPhIdzwDyltc18@j6P6Wn@LkQL@L-Fq782&c_prop30=D=v30&c_eVar30=3ed1f5ab-4ed4-4860-b614-c3ba6a4e66c7&c_prop50=D=v50&c_eVar50=9:00AM&c_prop51=D=v51&c_eVar51=Monday&c_eVar52=1&c_eVar53=New&c_eVar54=First Visit&c_prop55=D=v55&c_eVar55=|0|0|0|0x0|0x0|0|&c_prop62=D=v62&c_eVar62=download:75851221&c_prop63=D=v63&c_eVar63=download:14414180&c_prop64=D=v64&c_eVar64=adwcleaner&c_prop75=omni-inline&c_hier1=download:windows software|security software|popup blocker software|product_detail"
 ,benign, , ,stratosphere, ,"http://dw.cbsi.com/clear/redx/c.gif?edid=3&prtnr=CNET Networks, Inc.&ptid=3000&onid=7786&asid=14414180&pgnbr= &astid=2&testname= &testversion=576272&testgroup=16975&ursglobid= &version= &x_arw_buckets= &x_breadcrumb=20:2023:7786&ursappid=2&oid=3000-7786_4-75851221&ctype= &cval= &pguid=52deb84e5c0fb70f495c2f01&ts=1438002430143&sid=4&ld=download.cnet.com&ldc=d0a07b70-ccff-4112-a853-2496ea0f5a76&brflv=18.0.0&brwinsz=1366x595&brscrsz=1366x686&brlang=en-US&tcset=utf8&im=dwjs&xref=https://www.google.cz/&srcurl=http://download.cnet.com/AdwCleaner/3000-7786_4-75851221.html&title=AdwCleaner - Free download and software reviews - CNET Download.com"
 ,benign, , ,stratosphere, ,"http://om.cbsi.com/b/ss/cbsidownloadcomsite,cbsicbsiall/1/H.27.2/s88696977447252?AQB=1&pccr=true&vidn=2ADB167F85193B59-4000060CC00153D8&&ndh=1&t=27/6/2015 6:7:10 1 420&fid=5F0BA581763F6991-3D10581901317F6E&ce=UTF-8&ns=cbsinteractive&pageName=download:/AdwCleaner/3000-7786_4-75851221.html&g=http://download.cnet.com/AdwCleaner/3000-7786_4-75851221.html&r=https://www.google.cz/&ch=windows software&server=download.cnet.com&events=event80,event33,prodView&products=;download:14414180|adwcleaner&c1=D=v1&v1=download.com&c2=D=v2&v2=us&c3=D=v3&v3=desktop web&c4=D=v4&v4=external&c5=D=v5&v5=cbsidownloadcomsite&c6=D=v6&v6=windows software|security software|popup blocker software|product_detail&c7=D=v7&v7=D=g&c8=D=v8&v8=AdwCleaner - Free download and software reviews - CNET Download.com&c9=D=User-Agent&c10=D=v10&v10=product_detail&c11=D=v10&v11=D=ch+':'+v10&c12=D=v12&v12=3000&c13=D=v13&v13=7786&c15=D=v3&v15=not authenticated|anon&c20=D=v20&v20=adwcleaner review&c22=D=v22&v22=review&c23=D=v23&v23=security/popup-blocker&c24=D=v24&v24=W2LPhIdzwDyltc18@j6P6Wn@LkQL@L-Fq782&c30=D=v30&v30=3ed1f5ab-4ed4-4860-b614-c3ba6a4e66c7&c50=D=v50&v50=9:00AM&c51=D=v51&v51=Monday&v52=1&v53=New&v54=First Visit&c55=D=v55&v55=|0|0|0|0x0|0x0|0|&c62=D=v62&v62=download:75851221&c63=D=v63&v63=download:14414180&c64=D=v64&v64=adwcleaner&c75=omni-inline&h1=download:windows software|security software|popup blocker software|product_detail&l1=16975:576272&l3=fb336722-f41a-4ce9-8070-49fa8d716bc9;download.com staff&s=1366x686&c=24&j=1.6&v=Y&k=Y&bw=1366&bh=595&p=Widevine Content Decryption Module;Chrome PDF Viewer;Shockwave Flash;Chrome Remote Desktop Viewer;Native Client;&AQE=1"
 ,benign, , ,stratosphere, ,http://tags.tiqcdn.com/utag/tiqapp/utag.v.js?a=cbsi/downloadcomsite/201507070540&cb=1438002432563
 ,benign, , ,stratosphere, ,http://dw.cnet.com/clear/c.gif?ts=1438002431154284&clgf=cKeB5VW2LP70zQ9N0II
 ,benign, , ,stratosphere, ,http://s.moatads.com/swf/cap.swf
 ,benign, , ,stratosphere, ,"http://fra-139.fra-rtb1.rfihub.com/bn/bk.gif?bt=1438002433873&ri=6a0344d8c51cf0c5eb88fe5b7ab73474&rb=64&re=34483&ep=4AC64B0F31B5CE84&rt=562323&ai=1570819&dc=3&di=&co=optimize:false,isSkip:false,url:fra-139.fra-rtb1.rfihub.com,sej:false,mt:1,newUser:false,uuid:639581518716976817,scoreMicroClicks:0,bt:1438002433873,scoreMicroConversions:52,uG:0,diSrc:0,did:tid_562323|med_regular|se_665,serverId:fra-139,isAI:true,exId:742abd35d6603f4cb9f0ae6cf358e2a8df3493ba,bB:true,uV:138610,ip:194.228.13.20"
 ,benign, , ,stratosphere, ,http://urs.cnet.com/sdk/urs.js
 ,benign, , ,stratosphere, ,"http://v4.moatads.com/pixel.gif?e=17&i=CBSDFPCW2&cm=17&bq=0&f=0&j=https://www.google.cz&o=3&t=1438002433624&de=385081254178&m=0&ar=a1f7763-clean&q=1&cb=0&cu=1438002433580&ll=1&ln=1&r=18.0.0&em=0&en=0&d=25477209:131085249:247365009:81874327329&qs=1&bo=45557769&bp=53971209&bd=top&dfp=0,1&la=53971209&zMoatNotCnet=true&zMoatPT=product_detail&zMoatFT=Not Specified&zMoatSZ=401x11&zMoatPS=top&zMoatSZPS=401x11 | top&zMoatPTAT=product_detail&ac=1&it=500&cs=0"
 ,benign, , ,stratosphere, ,http://cdn.cast.upload.cnet.com/images/95636bec-b329-4f32-9244-c448dc364a3e.jpg
 ,benign, , ,stratosphere, ,http://d.cast.upload.cnet.com/api/vp/2?clk=TE3DIQl_mTLYnzucPH8YctcFpAPO5WdaMPeyQ9NPievVLwQzx_pOJ1wBXCdIEW2B1ao6VEd0AUlWXJ7J2PRQbW-Y0oJflKFB-kaZV53lVLukyCZhQY49-yKGizI15Y5y118IkY69LZuI0fj26GQ9tzaLZVcUmKhZePX8XtJSOdxS5hYLYJswYUKhUqXblObPJn4MextH1Olq-iq49z47fC3T0QJmTj830HnmVtZiBlDg8nTUXgRMnUZ03GNZr-Kr78tEb4mDyGIf5Dkfa6sIPTrzkda2f2RZWv31QqF5Pe-h4dR58nwrW5ztsjGUhzWLHiXLtITIqeFG3Xaus_xi0SsxTml7IIgwNDUDfOZIIj76H0l4dZCPnNiubFPpQy0G4s263SuGUVfNaVjOCRcYmlAP89HDZGX5fPPBG3azZNnkGkfN-AzSoPAi572hXesxtnoYQ069U0z9HuFT0X3L0FqpzoOSGvhWdAxfRrmPQKhp4v05MHClEUNFq162RDdMIHPBp6e1vsbg9xrXyXT0JbdgZxXWwTe-hhk1IIQg5jqApfXVX8wzLYBb-krh4iLJB3qZ0BWNlV5ijzxLAZugHeWzMdsvMedsAlEGoyev_zMXUlmAfLkUlqQz0yBgq0Gdn023YeBlHaNL5_Lq3UZRxe-rr1S6IcPv1iue854bpKjbDc3AeA75kjtqtZdOOKzGPxBUjPSpTM66C-H_CFfkyw&rfr=aHR0cDovL2Rvd25sb2FkLmNuZXQuY29tL0Fkd0NsZWFuZXIvMzAwMC03Nzg2XzQtNzU4NTEyMjEuaHRtbA==
 ,benign, , ,stratosphere, ,"http://pixel.moatads.com/empty_flash?e=35&ud=0&up=0&qa=1366&qb=686&qc=0&qd=0&qf=1366&qe=595&qh=1366&qg=656&qi=1366&qj=656&qk=&Wp+wEpt@yGJO""@yMXO""@yji(($k:1.BR/3R3AR/3R2DGf;Pso)T7f}@Ycb#B.E?2kB2wBUQPTY%Z4KtwJxMLgh,.eg&30vm2I,zKydjXB4%x([5_Q@17AcjzJWf)*ZTaU#kJBMT}+5.~@;naSx^TmbJ0WV"";U!/Bwj]DT3w~eZB}P6J7gT/{!XU^h&""@y8H;(gk|D5g`E/Hh#B.sL0kj+<v;TQS3w_Xemuo&1tBOk,N""Cc.cQ.I0Wp+RRzt|9czdQ,B+G3<9N3t7Rk3B&ql=;[pwxnRd}t:a]mJVOG),~@5/[GI?i6^B61/=SqcMr1{,W5.NO)(aWFGuW3#(kQ]Q:__vQapTyKIw@@soz4^C,YRd|w$_?j!LNSiyMm4MQ2$(]mGUpR[.%B{Gs11_2CTpj/$b=h_G3%3(N[vPUDby7p1vU3ZtuCG&qm=420&qn=6OZw=oHB,EF?KC1I<q.bWoCSV2W0Su*TDXlCfX2iR2%(GyHN=I(,;a15lK1t!9ZpAH..4iwM%z4mc4}i3MohjO{cEKHD@@4KrD(KA.E$C#I;C/VKw($Y4]+)`K::/AwJ_[%9[HhUKF^hcIM!%0R_Wi""R=Kc,aeMBC.F[NVfBB2+{LTb%p/JZdLTzVEEicuJ""[@pzR2^,d[(T+G..[,NT2z.[OCDT?W4BKm55Y%F3/NdLlDxAjT<UmfB.&Y;RZ.`)_Q#4kE5p(taEn&[NLU%/"";h,%;nA8pf5BG*:pMNpE=;I5]0cxz;(IA$Jz_|X_h)G>3]*%;hyzBcM1q4,by_h;NpIu|zvcp;[pwxnd5N!v^TmjkMPv<8+rN6UQ/Xv,N//s1S*qks!>x?jcReUP2<owMFK::AjGTgB&qo=0&qp=10000&qq=000001100000&qr=0&qt=0&i=CBSDFPCW2&cm=17&bq=0&f=0&j=https://www.google.cz&o=3&t=1438002433624&de=385081254178&m=0&ar=a1f7763-clean&q=2&cb=0&cu=1438002433580&ll=1&ln=1&r=18.0.0&em=0&en=0&d=25477209:131085249:247365009:81874327329&qs=1&bo=45557769&bp=53971209&bd=top&dfp=0,1&la=53971209&zMoatNotCnet=true&zMoatPT=product_detail&zMoatFT=Not Specified&zMoatSZ=401x11&zMoatPS=top&zMoatSZPS=401x11 | top&zMoatPTAT=product_detail&ac=1&it=500&cs=0&cs=0"
 ,benign, , ,stratosphere, ,http://download.cnet.com/module/offsitePopup
 ,benign, , ,stratosphere, ,http://cdn.clicktale.net/www08/phc/88d49b63-ca17-4da6-aaed-253f31231e22.js
 ,benign, , ,stratosphere, ,http://ds.serving-sys.com/BurstingRes/Site-85802/Type-0/158012eb-42a9-4f92-b83d-c89cf4c89efb.jpg
 ,benign, , ,stratosphere, ,http://ckm-m.xp1.ru4.com/cx?_i=57753720&_u=639581518716976817&redirect=
 ,benign, , ,stratosphere, ,http://soma.smaato.net/oapi/idsync?redirect=http://p.rfihub.com/cm?pub=720&partnerId=SomaCookieUserId
 ,benign, , ,stratosphere, ,http://c1.rfihub.net/adChoicesJs/rfacNew.js
 ,benign, , ,stratosphere, ,http://a3.fdlstatic.com/180/bundles/downloadcore/js-build/fly/components/social-button-1.0.js
 ,benign, , ,stratosphere, ,http://i.i.cbsi.com/cnwk.1d/i/tim2/2014/10/13/Foreman_13824620_2298_PP9FGtKU_540x560.png
 ,benign, , ,stratosphere, ,http://fast.cbsi.demdex.net/dest4.html?d_nsid=0
 ,benign, , ,stratosphere, ,http://zn_9nquvazst1xipkt-cbs.siteintercept.qualtrics.com/WRSiteInterceptEngine/?Q_ZID=ZN_9nqUvAZst1xipKt&Q_LOC=http://download.cnet.com/AdwCleaner/3000-7786_4-75851221.html&t=1438002448096
 ,benign, , ,stratosphere, ,"http://siteintercept.qualtrics.com/WRSiteInterceptEngine/?Q_ZID=ZN_9nqUvAZst1xipKt&Q_LOC=http://download.cnet.com/AdwCleaner/3000-7786_4-75851221.html&Q_ASC=list1*|*16975:576272*,*eVar41*|**,*server*|*download.cnet.com&Q_DPR=true&t=1438002449945&Q_VSI={""SI_3CO4H061UVzKCUd"":""DependencyResolver"",""SI_4MARI2dKOAv6o4Z"":""DependencyResolver"",""SI_5oSaeEyU1u4NAr3"":""DependencyResolver"",""SI_eh5wiPRVFDlqOpv"":""DependencyResolver""}"
 ,benign, , ,stratosphere, ,http://www.everestjs.net/dl/4083/4083-12969.js
 ,benign, , ,stratosphere, ,http://ad.yieldmanager.com/pixel?id=2447099&t=2
 ,benign, , ,stratosphere, ,http://api.bizographics.com/v1/profile.json?api_key=6332f8b7316a4d1284e9c1217a367347&callback=Demdex.parseBizo
 ,benign, , ,stratosphere, ,http://secure.adnxs.com/setuid?code=CAESEKfsMROLkdpwy6Qu_8TuMXw&entity=51
 ,benign, , ,stratosphere, ,http://r.openx.net/set?pid=1237b356-4d09-4a19-acad-d23501540eef&rtb=CAESEKfsMROLkdpwy6Qu_8TuMXw
